zip,Zipcode name,City,State,County Name
17823,"DORNSIFE, PA",DORNSIFE,PA,NORTHUMBERLAND
19518,"DOUGLASSVILLE, PA",DOUGLASSVILLE,PA,BERKS
17315,"DOVER, PA",DOVER,PA,YORK
19335,"DOWNINGTOWN, PA",DOWNINGTOWN,PA,CHESTER
17219,"DOYLESBURG, PA",DOYLESBURG,PA,FRANKLIN
18901,"DOYLESTOWN, PA",DOYLESTOWN,PA,BUCKS
18902,"DOYLESTOWN, PA",DOYLESTOWN,PA,BUCKS
15034,"DRAVOSBURG, PA",DRAVOSBURG,PA,ALLEGHENY
19025,"DRESHER, PA",DRESHER,PA,MONTGOMERY
19026,"DREXEL HILL, PA",DREXEL HILL,PA,DELAWARE
16834,"DRIFTING, PA",DRIFTING,PA,CLEARFIELD
18221,"DRIFTON, PA",DRIFTON,PA,LUZERNE
15832,"DRIFTWOOD, PA",DRIFTWOOD,PA,CAMERON
17518,"DRUMORE, PA",DRUMORE,PA,LANCASTER
18222,"DRUMS, PA",DRUMS,PA,LUZERNE
17220,"DRY RUN, PA",DRY RUN,PA,FRANKLIN
15801,"DU BOIS, PA",DU BOIS,PA,CLEARFIELD
18917,"DUBLIN, PA",DUBLIN,PA,BUCKS
16634,"DUDLEY, PA",DUDLEY,PA,HUNTINGDON
16729,"DUKE CENTER, PA",DUKE CENTER,PA,MCKEAN
15431,"DUNBAR, PA",DUNBAR,PA,FAYETTE
17020,"DUNCANNON, PA",DUNCANNON,PA,PERRY
16635,"DUNCANSVILLE, PA",DUNCANSVILLE,PA,BLAIR
15432,"DUNLEVY, PA",DUNLEVY,PA,WASHINGTON
15930,"DUNLO, PA",DUNLO,PA,CAMBRIA
15110,"DUQUESNE, PA",DUQUESNE,PA,ALLEGHENY
18039,"DURHAM, PA",DURHAM,PA,BUCKS
18642,"DURYEA, PA",DURYEA,PA,LUZERNE
18614,"DUSHORE, PA",DUSHORE,PA,SULLIVAN
16636,"DYSART, PA",DYSART,PA,CAMBRIA
17731,"EAGLES MERE, PA",EAGLES MERE,PA,SULLIVAN
19408,"EAGLEVILLE, PA",EAGLEVILLE,PA,MONTGOMERY
18918,"EARLINGTON, PA",EARLINGTON,PA,MONTGOMERY
19519,"EARLVILLE, PA",EARLVILLE,PA,BERKS
17316,"EAST BERLIN, PA",EAST BERLIN,PA,ADAMS
16028,"EAST BRADY, PA",EAST BRADY,PA,CLARION
16029,"EAST BUTLER, PA",EAST BUTLER,PA,BUTLER
17519,"EAST EARL, PA",EAST EARL,PA,LANCASTER
16637,"EAST FREEDOM, PA",EAST FREEDOM,PA,BLAIR
18041,"EAST GREENVILLE, PA",EAST GREENVILLE,PA,MONTGOMERY
16321,"EAST HICKORY, PA",EAST HICKORY,PA,FOREST
15035,"EAST MC KEESPORT, PA",EAST MC KEESPORT,PA,ALLEGHENY
15433,"EAST MILLSBORO, PA",EAST MILLSBORO,PA,FAYETTE
17520,"EAST PETERSBURG, PA",EAST PETERSBURG,PA,LANCASTER
15112,"EAST PITTSBURGH, PA",EAST PITTSBURGH,PA,ALLEGHENY
17317,"EAST PROSPECT, PA",EAST PROSPECT,PA,YORK
16730,"EAST SMETHPORT, PA",EAST SMETHPORT,PA,MCKEAN
18817,"EAST SMITHFIELD, PA",EAST SMITHFIELD,PA,BRADFORD
16411,"EAST SPRINGFIELD, PA",EAST SPRINGFIELD,PA,ERIE
18301,"EAST STROUDSBURG, PA",EAST STROUDSBURG,PA,MONROE
18302,"EAST STROUDSBURG, PA",EAST STROUDSBURG,PA,MONROE
18046,"EAST TEXAS, PA",EAST TEXAS,PA,LEHIGH
15629,"EAST VANDERGRIFT, PA",EAST VANDERGRIFT,PA,WESTMORELAND
17021,"EAST WATERFORD, PA",EAST WATERFORD,PA,JUNIATA
18040,"EASTON, PA",EASTON,PA,NORTHAMPTON
18042,"EASTON, PA",EASTON,PA,NORTHAMPTON
18043,"EASTON, PA",EASTON,PA,NORTHAMPTON
18044,"EASTON, PA",EASTON,PA,NORTHAMPTON
18045,"EASTON, PA",EASTON,PA,NORTHAMPTON
16030,"EAU CLAIRE, PA",EAU CLAIRE,PA,BUTLER
15931,"EBENSBURG, PA",EBENSBURG,PA,CAMBRIA
18223,"EBERVALE, PA",EBERVALE,PA,LUZERNE
19028,"EDGEMONT, PA",EDGEMONT,PA,DELAWARE
16412,"EDINBORO, PA",EDINBORO,PA,ERIE
16444,"EDINBORO, PA",EDINBORO,PA,ERIE
16116,"EDINBURG, PA",EDINBURG,PA,LAWRENCE
18330,"EFFORT, PA",EFFORT,PA,MONROE
15330,"EIGHTY FOUR, PA",EIGHTY FOUR,PA,WASHINGTON
15434,"ELCO, PA",ELCO,PA,WASHINGTON
15736,"ELDERTON, PA",ELDERTON,PA,ARMSTRONG
16731,"ELDRED, PA",ELDRED,PA,MCKEAN
15037,"ELIZABETH, PA",ELIZABETH,PA,ALLEGHENY
17022,"ELIZABETHTOWN, PA",ELIZABETHTOWN,PA,LANCASTER
17023,"ELIZABETHVILLE, PA",ELIZABETHVILLE,PA,DAUPHIN
19027,"ELKINS PARK, PA",ELKINS PARK,PA,MONTGOMERY
16920,"ELKLAND, PA",ELKLAND,PA,TIOGA
17024,"ELLIOTTSBURG, PA",ELLIOTTSBURG,PA,PERRY
15331,"ELLSWORTH, PA",ELLSWORTH,PA,WASHINGTON
16117,"ELLWOOD CITY, PA",ELLWOOD CITY,PA,LAWRENCE
17521,"ELM, PA",ELM,PA,LANCASTER
18416,"ELMHURST, PA",ELMHURST,PA,LACKAWANNA
15737,"ELMORA, PA",ELMORA,PA,CAMBRIA
15038,"ELRAMA, PA",ELRAMA,PA,WASHINGTON
15934,"ELTON, PA",ELTON,PA,CAMBRIA
19520,"ELVERSON, PA",ELVERSON,PA,CHESTER
17824,"ELYSBURG, PA",ELYSBURG,PA,NORTHUMBERLAND
15738,"EMEIGH, PA",EMEIGH,PA,CAMBRIA
17318,"EMIGSVILLE, PA",EMIGSVILLE,PA,YORK
16373,"EMLENTON, PA",EMLENTON,PA,VENANGO
18049,"EMMAUS, PA",EMMAUS,PA,LEHIGH
18098,"EMMAUS, PA",EMMAUS,PA,LEHIGH
15834,"EMPORIUM, PA",EMPORIUM,PA,CAMERON
16322,"ENDEAVOR, PA",ENDEAVOR,PA,FOREST
17025,"ENOLA, PA",ENOLA,PA,CUMBERLAND
16120,"ENON VALLEY, PA",ENON VALLEY,PA,LAWRENCE
16638,"ENTRIKEN, PA",ENTRIKEN,PA,HUNTINGDON
17522,"EPHRATA, PA",EPHRATA,PA,LANCASTER
18417,"EQUINUNK, PA",EQUINUNK,PA,WAYNE
16501,"ERIE, PA",ERIE,PA,ERIE
16502,"ERIE, PA",ERIE,PA,ERIE
16503,"ERIE, PA",ERIE,PA,ERIE
16504,"ERIE, PA",ERIE,PA,ERIE
16505,"ERIE, PA",ERIE,PA,ERIE
16506,"ERIE, PA",ERIE,PA,ERIE
16507,"ERIE, PA",ERIE,PA,ERIE
16508,"ERIE, PA",ERIE,PA,ERIE
16509,"ERIE, PA",ERIE,PA,ERIE
16510,"ERIE, PA",ERIE,PA,ERIE
16511,"ERIE, PA",ERIE,PA,ERIE
16512,"ERIE, PA",ERIE,PA,ERIE
16514,"ERIE, PA",ERIE,PA,ERIE
16515,"ERIE, PA",ERIE,PA,ERIE
16530,"ERIE, PA",ERIE,PA,ERIE
16531,"ERIE, PA",ERIE,PA,ERIE
16534,"ERIE, PA",ERIE,PA,ERIE
16541,"ERIE, PA",ERIE,PA,ERIE
16544,"ERIE, PA",ERIE,PA,ERIE
16546,"ERIE, PA",ERIE,PA,ERIE
16550,"ERIE, PA",ERIE,PA,ERIE
16563,"ERIE, PA",ERIE,PA,ERIE
16565,"ERIE, PA",ERIE,PA,ERIE
18920,"ERWINNA, PA",ERWINNA,PA,BUCKS
19029,"ESSINGTON, PA",ESSINGTON,PA,DELAWARE
17319,"ETTERS, PA",ETTERS,PA,YORK
16033,"EVANS CITY, PA",EVANS CITY,PA,BUTLER
15537,"EVERETT, PA",EVERETT,PA,BEDFORD
15631,"EVERSON, PA",EVERSON,PA,FAYETTE
15632,"EXPORT, PA",EXPORT,PA,WESTMORELAND
19341,"EXTON, PA",EXTON,PA,CHESTER
18419,"FACTORYVILLE, PA",FACTORYVILLE,PA,WYOMING
15435,"FAIRBANK, PA",FAIRBANK,PA,FAYETTE
15436,"FAIRCHANCE, PA",FAIRCHANCE,PA,FAYETTE
17320,"FAIRFIELD, PA",FAIRFIELD,PA,ADAMS
15538,"FAIRHOPE, PA",FAIRHOPE,PA,SOMERSET
19030,"FAIRLESS HILLS, PA",FAIRLESS HILLS,PA,BUCKS
16224,"FAIRMOUNT CITY, PA",FAIRMOUNT CITY,PA,CLARION
16415,"FAIRVIEW, PA",FAIRVIEW,PA,ERIE
19409,"FAIRVIEW VILLAGE, PA",FAIRVIEW VILLAGE,PA,MONTGOMERY
16639,"FALLENTIMBER, PA",FALLENTIMBER,PA,CAMBRIA
18615,"FALLS, PA",FALLS,PA,WYOMING
15840,"FALLS CREEK, PA",FALLS CREEK,PA,JEFFERSON
17221,"FANNETTSBURG, PA",FANNETTSBURG,PA,FRANKLIN
15437,"FARMINGTON, PA",FARMINGTON,PA,FAYETTE
16121,"FARRELL, PA",FARRELL,PA,MERCER
17321,"FAWN GROVE, PA",FAWN GROVE,PA,YORK
15438,"FAYETTE CITY, PA",FAYETTE CITY,PA,FAYETTE
17222,"FAYETTEVILLE, PA",FAYETTEVILLE,PA,FRANKLIN
19053,"FEASTERVILLE TREVOSE, PA",FEASTERVILLE TREVOSE,PA,BUCKS
17322,"FELTON, PA",FELTON,PA,YORK
16034,"FENELTON, PA",FENELTON,PA,BUTLER
18921,"FERNDALE, PA",FERNDALE,PA,BUCKS
15332,"FINLEYVILLE, PA",FINLEYVILLE,PA,WASHINGTON
15539,"FISHERTOWN, PA",FISHERTOWN,PA,BEDFORD
18420,"FLEETVILLE, PA",FLEETVILLE,PA,LACKAWANNA
19522,"FLEETWOOD, PA",FLEETWOOD,PA,BERKS
16835,"FLEMING, PA",FLEMING,PA,CENTRE
18050,"FLICKSVILLE, PA",FLICKSVILLE,PA,NORTHAMPTON
16640,"FLINTON, PA",FLINTON,PA,CAMBRIA
19031,"FLOURTOWN, PA",FLOURTOWN,PA,MONTGOMERY
18051,"FOGELSVILLE, PA",FOGELSVILLE,PA,LEHIGH
19032,"FOLCROFT, PA",FOLCROFT,PA,DELAWARE
19033,"FOLSOM, PA",FOLSOM,PA,DELAWARE
16123,"FOMBELL, PA",FOMBELL,PA,BEAVER
15633,"FORBES ROAD, PA",FORBES ROAD,PA,WESTMORELAND
15841,"FORCE, PA",FORCE,PA,ELK
16226,"FORD CITY, PA",FORD CITY,PA,ARMSTRONG
16228,"FORD CLIFF, PA",FORD CLIFF,PA,ARMSTRONG
18421,"FOREST CITY, PA",FOREST CITY,PA,SUSQUEHANNA
18922,"FOREST GROVE, PA",FOREST GROVE,PA,BUCKS
16035,"FORESTVILLE, PA",FORESTVILLE,PA,BUTLER
18616,"FORKSVILLE, PA",FORKSVILLE,PA,SULLIVAN
15540,"FORT HILL, PA",FORT HILL,PA,SOMERSET
17223,"FORT LITTLETON, PA",FORT LITTLETON,PA,FULTON
17224,"FORT LOUDON, PA",FORT LOUDON,PA,FRANKLIN
19034,"FORT WASHINGTON, PA",FORT WASHINGTON,PA,MONTGOMERY
18923,"FOUNTAINVILLE, PA",FOUNTAINVILLE,PA,BUCKS
16036,"FOXBURG, PA",FOXBURG,PA,CLARION
17931,"FRACKVILLE, PA",FRACKVILLE,PA,SCHUYLKILL
18924,"FRANCONIA, PA",FRANCONIA,PA,MONTGOMERY
16323,"FRANKLIN, PA",FRANKLIN,PA,VENANGO
17323,"FRANKLINTOWN, PA",FRANKLINTOWN,PA,YORK
19435,"FREDERICK, PA",FREDERICK,PA,MONTGOMERY
17026,"FREDERICKSBURG, PA",FREDERICKSBURG,PA,LEBANON
15333,"FREDERICKTOWN, PA",FREDERICKTOWN,PA,WASHINGTON
16124,"FREDONIA, PA",FREDONIA,PA,MERCER
17827,"FREEBURG, PA",FREEBURG,PA,SNYDER
15042,"FREEDOM, PA",FREEDOM,PA,BEAVER
18224,"FREELAND, PA",FREELAND,PA,LUZERNE
16229,"FREEPORT, PA",FREEPORT,PA,ARMSTRONG
16836,"FRENCHVILLE, PA",FRENCHVILLE,PA,CLEARFIELD
15541,"FRIEDENS, PA",FRIEDENS,PA,SOMERSET
17933,"FRIEDENSBURG, PA",FRIEDENSBURG,PA,SCHUYLKILL
18818,"FRIENDSVILLE, PA",FRIENDSVILLE,PA,SUSQUEHANNA
16326,"FRYBURG, PA",FRYBURG,PA,CLARION
18925,"FURLONG, PA",FURLONG,PA,BUCKS
16921,"GAINES, PA",GAINES,PA,TIOGA
16922,"GALETON, PA",GALETON,PA,POTTER
16641,"GALLITZIN, PA",GALLITZIN,PA,CAMBRIA
17527,"GAP, PA",GAP,PA,LANCASTER
15334,"GARARDS FORT, PA",GARARDS FORT,PA,GREENE
17324,"GARDNERS, PA",GARDNERS,PA,ADAMS
16416,"GARLAND, PA",GARLAND,PA,WARREN
19060,"GARNET VALLEY, PA",GARNET VALLEY,PA,DELAWARE
15542,"GARRETT, PA",GARRETT,PA,SOMERSET
15336,"GASTONVILLE, PA",GASTONVILLE,PA,WASHINGTON
19523,"GEIGERTOWN, PA",GEIGERTOWN,PA,BERKS
16923,"GENESEE, PA",GENESEE,PA,POTTER
16941,"GENESEE, PA",GENESEE,PA,POTTER
15043,"GEORGETOWN, PA",GEORGETOWN,PA,BEAVER
18053,"GERMANSVILLE, PA",GERMANSVILLE,PA,LEHIGH
17325,"GETTYSBURG, PA",GETTYSBURG,PA,ADAMS
15440,"GIBBON GLADE, PA",GIBBON GLADE,PA,FAYETTE
15044,"GIBSONIA, PA",GIBSONIA,PA,ALLEGHENY
16732,"GIFFORD, PA",GIFFORD,PA,MCKEAN
18331,"GILBERT, PA",GILBERT,PA,MONROE
17934,"GILBERTON, PA",GILBERTON,PA,SCHUYLKILL
19525,"GILBERTSVILLE, PA",GILBERTSVILLE,PA,MONTGOMERY
16925,"GILLETT, PA",GILLETT,PA,BRADFORD
15741,"GIPSY, PA",GIPSY,PA,INDIANA
16417,"GIRARD, PA",GIRARD,PA,ERIE
17935,"GIRARDVILLE, PA",GIRARDVILLE,PA,SCHUYLKILL
19035,"GLADWYNE, PA",GLADWYNE,PA,MONTGOMERY
16644,"GLASGOW, PA",GLASGOW,PA,CAMBRIA
15045,"GLASSPORT, PA",GLASSPORT,PA,ALLEGHENY
15742,"GLEN CAMPBELL, PA",GLEN CAMPBELL,PA,INDIANA
16645,"GLEN HOPE, PA",GLEN HOPE,PA,CLEARFIELD
18617,"GLEN LYON, PA",GLEN LYON,PA,LUZERNE
19342,"GLEN MILLS, PA",GLEN MILLS,PA,DELAWARE
16837,"GLEN RICHEY, PA",GLEN RICHEY,PA,CLEARFIELD
19037,"GLEN RIDDLE LIMA, PA",GLEN RIDDLE LIMA,PA,DELAWARE
17327,"GLEN ROCK, PA",GLEN ROCK,PA,YORK
19343,"GLENMOORE, PA",GLENMOORE,PA,CHESTER
19036,"GLENOLDEN, PA",GLENOLDEN,PA,DELAWARE
15116,"GLENSHAW, PA",GLENSHAW,PA,ALLEGHENY
19038,"GLENSIDE, PA",GLENSIDE,PA,MONTGOMERY
17329,"GLENVILLE, PA",GLENVILLE,PA,YORK
17528,"GOODVILLE, PA",GOODVILLE,PA,LANCASTER
17936,"GORDON, PA",GORDON,PA,SCHUYLKILL
17529,"GORDONVILLE, PA",GORDONVILLE,PA,LANCASTER
18424,"GOULDSBORO, PA",GOULDSBORO,PA,WAYNE
19039,"GRADYVILLE, PA",GRADYVILLE,PA,DELAWARE
16838,"GRAMPIAN, PA",GRAMPIAN,PA,CLEARFIELD
16420,"GRAND VALLEY, PA",GRAND VALLEY,PA,WARREN
17027,"GRANTHAM, PA",GRANTHAM,PA,CUMBERLAND
17028,"GRANTVILLE, PA",GRANTVILLE,PA,DAUPHIN
17029,"GRANVILLE, PA",GRANVILLE,PA,MIFFLIN
16926,"GRANVILLE SUMMIT, PA",GRANVILLE SUMMIT,PA,BRADFORD
15634,"GRAPEVILLE, PA",GRAPEVILLE,PA,WESTMORELAND
16839,"GRASSFLAT, PA",GRASSFLAT,PA,CLEARFIELD
17030,"GRATZ, PA",GRATZ,PA,DAUPHIN
15337,"GRAYSVILLE, PA",GRAYSVILLE,PA,GREENE
18821,"GREAT BEND, PA",GREAT BEND,PA,SUSQUEHANNA
18425,"GREELEY, PA",GREELEY,PA,PIKE
18054,"GREEN LANE, PA",GREEN LANE,PA,MONTGOMERY
17225,"GREENCASTLE, PA",GREENCASTLE,PA,FRANKLIN
15047,"GREENOCK, PA",GREENOCK,PA,ALLEGHENY
15338,"GREENSBORO, PA",GREENSBORO,PA,GREENE
15601,"GREENSBURG, PA",GREENSBURG,PA,WESTMORELAND
15605,"GREENSBURG, PA",GREENSBURG,PA,WESTMORELAND
18426,"GREENTOWN, PA",GREENTOWN,PA,PIKE
16125,"GREENVILLE, PA",GREENVILLE,PA,MERCER
15442,"GRINDSTONE, PA",GRINDSTONE,PA,FAYETTE
16127,"GROVE CITY, PA",GROVE CITY,PA,MERCER
16327,"GUYS MILLS, PA",GUYS MILLS,PA,CRAWFORD
19436,"GWYNEDD, PA",GWYNEDD,PA,MONTGOMERY
19437,"GWYNEDD VALLEY, PA",GWYNEDD VALLEY,PA,MONTGOMERY
16130,"HADLEY, PA",HADLEY,PA,MERCER
17032,"HALIFAX, PA",HALIFAX,PA,DAUPHIN
18822,"HALLSTEAD, PA",HALLSTEAD,PA,SUSQUEHANNA
19526,"HAMBURG, PA",HAMBURG,PA,BERKS
15744,"HAMILTON, PA",HAMILTON,PA,JEFFERSON
18427,"HAMLIN, PA",HAMLIN,PA,WAYNE
15635,"HANNASTOWN, PA",HANNASTOWN,PA,WESTMORELAND
17331,"HANOVER, PA",HANOVER,PA,YORK
17334,"HANOVER, PA",HANOVER,PA,YORK
16421,"HARBORCREEK, PA",HARBORCREEK,PA,ERIE
18823,"HARFORD, PA",HARFORD,PA,SUSQUEHANNA
18225,"HARLEIGH, PA",HARLEIGH,PA,LUZERNE
19438,"HARLEYSVILLE, PA",HARLEYSVILLE,PA,MONTGOMERY
16422,"HARMONSBURG, PA",HARMONSBURG,PA,CRAWFORD
16037,"HARMONY, PA",HARMONY,PA,BUTLER
17101,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17102,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17103,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17104,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17105,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17106,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17107,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17108,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17109,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17110,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17111,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17112,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17113,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17120,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17122,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17123,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17126,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17140,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
17177,"HARRISBURG, PA",HARRISBURG,PA,DAUPHIN
15636,"HARRISON CITY, PA",HARRISON CITY,PA,WESTMORELAND
16927,"HARRISON VALLEY, PA",HARRISON VALLEY,PA,POTTER
17228,"HARRISONVILLE, PA",HARRISONVILLE,PA,FULTON
16038,"HARRISVILLE, PA",HARRISVILLE,PA,BUTLER
17829,"HARTLETON, PA",HARTLETON,PA,UNION
16131,"HARTSTOWN, PA",HARTSTOWN,PA,CRAWFORD
18618,"HARVEYS LAKE, PA",HARVEYS LAKE,PA,LUZERNE
15049,"HARWICK, PA",HARWICK,PA,ALLEGHENY
16646,"HASTINGS, PA",HASTINGS,PA,CAMBRIA
19040,"HATBORO, PA",HATBORO,PA,MONTGOMERY
19440,"HATFIELD, PA",HATFIELD,PA,MONTGOMERY
19041,"HAVERFORD, PA",HAVERFORD,PA,MONTGOMERY
19083,"HAVERTOWN, PA",HAVERTOWN,PA,DELAWARE
16840,"HAWK RUN, PA",HAWK RUN,PA,CLEARFIELD
18428,"HAWLEY, PA",HAWLEY,PA,PIKE
16230,"HAWTHORN, PA",HAWTHORN,PA,CLARION
16733,"HAZEL HURST, PA",HAZEL HURST,PA,MCKEAN
18201,"HAZLETON, PA",HAZLETON,PA,LUZERNE
18202,"HAZLETON, PA",HAZLETON,PA,LUZERNE
17938,"HEGINS, PA",HEGINS,PA,SCHUYLKILL
15745,"HEILWOOD, PA",HEILWOOD,PA,INDIANA
18055,"HELLERTOWN, PA",HELLERTOWN,PA,NORTHAMPTON
15339,"HENDERSONVILLE, PA",HENDERSONVILLE,PA,WASHINGTON
18332,"HENRYVILLE, PA",HENRYVILLE,PA,MONROE
18056,"HEREFORD, PA",HEREFORD,PA,BERKS
16039,"HERMAN, PA",HERMAN,PA,BUTLER
15637,"HERMINIE, PA",HERMINIE,PA,WESTMORELAND
16148,"HERMITAGE, PA",HERMITAGE,PA,MERCER
17830,"HERNDON, PA",HERNDON,PA,NORTHUMBERLAND
17033,"HERSHEY, PA",HERSHEY,PA,DAUPHIN
16647,"HESSTON, PA",HESSTON,PA,HUNTINGDON
15443,"HIBBS, PA",HIBBS,PA,FAYETTE
15340,"HICKORY, PA",HICKORY,PA,WASHINGTON
15502,"HIDDEN VALLEY, PA",HIDDEN VALLEY,PA,SOMERSET
17034,"HIGHSPIRE, PA",HIGHSPIRE,PA,DAUPHIN
15444,"HILLER, PA",HILLER,PA,FAYETTE
16040,"HILLIARDS, PA",HILLIARDS,PA,BUTLER
15746,"HILLSDALE, PA",HILLSDALE,PA,INDIANA
18619,"HILLSGROVE, PA",HILLSGROVE,PA,SULLIVAN
16132,"HILLSVILLE, PA",HILLSVILLE,PA,LAWRENCE
18927,"HILLTOWN, PA",HILLTOWN,PA,BUCKS
15341,"HOLBROOK, PA",HOLBROOK,PA,GREENE
18928,"HOLICONG, PA",HOLICONG,PA,BUCKS
16648,"HOLLIDAYSBURG, PA",HOLLIDAYSBURG,PA,BLAIR
15935,"HOLLSOPPLE, PA",HOLLSOPPLE,PA,SOMERSET
19043,"HOLMES, PA",HOLMES,PA,DELAWARE
17532,"HOLTWOOD, PA",HOLTWOOD,PA,LANCASTER
15747,"HOME, PA",HOME,PA,INDIANA
15748,"HOMER CITY, PA",HOMER CITY,PA,INDIANA
15120,"HOMESTEAD, PA",HOMESTEAD,PA,ALLEGHENY
18431,"HONESDALE, PA",HONESDALE,PA,WAYNE
19344,"HONEY BROOK, PA",HONEY BROOK,PA,CHESTER
17035,"HONEY GROVE, PA",HONEY GROVE,PA,JUNIATA
15050,"HOOKSTOWN, PA",HOOKSTOWN,PA,BEAVER
15936,"HOOVERSVILLE, PA",HOOVERSVILLE,PA,SOMERSET
18824,"HOP BOTTOM, PA",HOP BOTTOM,PA,SUSQUEHANNA
17533,"HOPELAND, PA",HOPELAND,PA,LANCASTER
16650,"HOPEWELL, PA",HOPEWELL,PA,BEDFORD
15445,"HOPWOOD, PA",HOPWOOD,PA,FAYETTE
19044,"HORSHAM, PA",HORSHAM,PA,MONTGOMERY
15638,"HOSTETTER, PA",HOSTETTER,PA,WESTMORELAND
15342,"HOUSTON, PA",HOUSTON,PA,WASHINGTON
16651,"HOUTZDALE, PA",HOUTZDALE,PA,CLEARFIELD
16698,"HOUTZDALE, PA",HOUTZDALE,PA,CLEARFIELD
16841,"HOWARD, PA",HOWARD,PA,CENTRE
17737,"HUGHESVILLE, PA",HUGHESVILLE,PA,LYCOMING
17831,"HUMMELS WHARF, PA",HUMMELS WHARF,PA,SNYDER
17036,"HUMMELSTOWN, PA",HUMMELSTOWN,PA,DAUPHIN
15639,"HUNKER, PA",HUNKER,PA,WESTMORELAND
18621,"HUNLOCK CREEK, PA",HUNLOCK CREEK,PA,LUZERNE
16652,"HUNTINGDON, PA",HUNTINGDON,PA,HUNTINGDON
19006,"HUNTINGDON VALLEY, PA",HUNTINGDON VALLEY,PA,MONTGOMERY
18622,"HUNTINGTON MILLS, PA",HUNTINGTON MILLS,PA,LUZERNE
17229,"HUSTONTOWN, PA",HUSTONTOWN,PA,FULTON
16843,"HYDE, PA",HYDE,PA,CLEARFIELD
15641,"HYDE PARK, PA",HYDE PARK,PA,WESTMORELAND
16328,"HYDETOWN, PA",HYDETOWN,PA,CRAWFORD
15545,"HYNDMAN, PA",HYNDMAN,PA,BEDFORD
17037,"ICKESBURG, PA",ICKESBURG,PA,PERRY
16655,"IMLER, PA",IMLER,PA,BEDFORD
19345,"IMMACULATA, PA",IMMACULATA,PA,CHESTER
15126,"IMPERIAL, PA",IMPERIAL,PA,ALLEGHENY
15446,"INDIAN HEAD, PA",INDIAN HEAD,PA,FAYETTE
15701,"INDIANA, PA",INDIANA,PA,INDIANA
15705,"INDIANA, PA",INDIANA,PA,INDIANA
15051,"INDIANOLA, PA",INDIANOLA,PA,ALLEGHENY
15052,"INDUSTRY, PA",INDUSTRY,PA,BEAVER
15127,"INGOMAR, PA",INGOMAR,PA,ALLEGHENY
17534,"INTERCOURSE, PA",INTERCOURSE,PA,LANCASTER
16329,"IRVINE, PA",IRVINE,PA,WARREN
16656,"IRVONA, PA",IRVONA,PA,CLEARFIELD
15642,"IRWIN, PA",IRWIN,PA,WESTMORELAND
18825,"JACKSON, PA",JACKSON,PA,SUSQUEHANNA
16133,"JACKSON CENTER, PA",JACKSON CENTER,PA,MERCER
15448,"JACOBS CREEK, PA",JACOBS CREEK,PA,WESTMORELAND
16734,"JAMES CITY, PA",JAMES CITY,PA,ELK
16657,"JAMES CREEK, PA",JAMES CREEK,PA,HUNTINGDON
16134,"JAMESTOWN, PA",JAMESTOWN,PA,MERCER
18929,"JAMISON, PA",JAMISON,PA,BUCKS
15644,"JEANNETTE, PA",JEANNETTE,PA,WESTMORELAND
15344,"JEFFERSON, PA",JEFFERSON,PA,GREENE
19046,"JENKINTOWN, PA",JENKINTOWN,PA,MONTGOMERY
15546,"JENNERS, PA",JENNERS,PA,SOMERSET
15547,"JENNERSTOWN, PA",JENNERSTOWN,PA,SOMERSET
18433,"JERMYN, PA",JERMYN,PA,LACKAWANNA
15937,"JEROME, PA",JEROME,PA,SOMERSET
17740,"JERSEY SHORE, PA",JERSEY SHORE,PA,LYCOMING
18434,"JESSUP, PA",JESSUP,PA,LACKAWANNA
18229,"JIM THORPE, PA",JIM THORPE,PA,CARBON
15053,"JOFFRE, PA",JOFFRE,PA,WASHINGTON
15845,"JOHNSONBURG, PA",JOHNSONBURG,PA,ELK
15901,"JOHNSTOWN, PA",JOHNSTOWN,PA,CAMBRIA
15902,"JOHNSTOWN, PA",JOHNSTOWN,PA,CAMBRIA
15904,"JOHNSTOWN, PA",JOHNSTOWN,PA,CAMBRIA
15905,"JOHNSTOWN, PA",JOHNSTOWN,PA,CAMBRIA
15906,"JOHNSTOWN, PA",JOHNSTOWN,PA,CAMBRIA
15907,"JOHNSTOWN, PA",JOHNSTOWN,PA,CAMBRIA
15909,"JOHNSTOWN, PA",JOHNSTOWN,PA,CAMBRIA
15646,"JONES MILLS, PA",JONES MILLS,PA,WESTMORELAND
